@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute vocalOut-1 {0,1,2,3}

@data
6253,'2025/11/30 21:34:29:343',8,13.982117,1.59489,2.50533,6.982974,1
6254,'2025/11/30 21:34:29:362',8,12.536283,1.827477,2.546732,6.999861,1
6255,'2025/11/30 21:34:29:376',8,12.536283,1.827477,2.546732,6.999861,1
6256,'2025/11/30 21:34:29:391',8,12.349257,2.016251,2.606215,7.027049,1
6257,'2025/11/30 21:34:29:411',8,12.349257,2.016251,2.606215,7.027049,1
6258,'2025/11/30 21:34:29:424',8,12.35834,2.43467,2.488782,7.045574,1
6259,'2025/11/30 21:34:29:445',8,12.35834,2.43467,2.488782,7.045574,1
6260,'2025/11/30 21:34:29:461',8,12.380219,2.475409,2.568563,7.030395,1
6261,'2025/11/30 21:34:29:478',8,12.380219,2.475409,2.568563,7.030395,1
6262,'2025/11/30 21:34:29:493',8,12.725037,2.231925,2.525578,7.033192,1
6263,'2025/11/30 21:34:29:510',8,12.725037,2.231925,2.525578,7.033192,1
6264,'2025/11/30 21:34:29:526',8,12.925194,2.047472,2.521022,7.024413,1
6265,'2025/11/30 21:34:29:541',8,12.925194,2.047472,2.521022,7.024413,1
6266,'2025/11/30 21:34:29:560',8,13.352877,1.888935,2.530266,7.007895,1
6267,'2025/11/30 21:34:29:575',8,13.352877,1.888935,2.530266,7.007895,1
6268,'2025/11/30 21:34:29:593',8,13.525681,1.574202,2.507881,7.011439,1
6269,'2025/11/30 21:34:29:611',8,13.525681,1.574202,2.507881,7.011439,1
6270,'2025/11/30 21:34:29:628',8,13.959218,1.489397,2.500271,7.004509,1
6271,'2025/11/30 21:34:29:645',8,13.86439,1.431747,2.436023,7.0072,1
6272,'2025/11/30 21:34:29:660',8,13.86439,1.431747,2.436023,7.0072,1
6273,'2025/11/30 21:34:29:676',8,13.86439,1.431747,2.436023,7.0072,1
6274,'2025/11/30 21:34:29:694',8,13.909901,1.431047,2.445959,7.003388,1
6275,'2025/11/30 21:34:29:708',8,13.909901,1.431047,2.445959,7.003388,1
6276,'2025/11/30 21:34:29:728',8,13.91754,1.429591,2.430989,6.998075,1
6277,'2025/11/30 21:34:29:744',8,13.91754,1.429591,2.430989,6.998075,1
6278,'2025/11/30 21:34:29:760',8,13.899728,1.440957,2.446377,7.002986,1
6279,'2025/11/30 21:34:29:777',8,13.899728,1.440957,2.446377,7.002986,1
6280,'2025/11/30 21:34:29:794',8,13.820767,1.432869,2.432123,7.016208,1
6281,'2025/11/30 21:34:29:812',8,13.796126,1.480875,2.441467,7.001801,1
6282,'2025/11/30 21:34:29:828',8,13.796126,1.480875,2.441467,7.001801,1
6283,'2025/11/30 21:34:29:841',8,13.796126,1.480875,2.441467,7.001801,1
6284,'2025/11/30 21:34:29:860',8,13.802367,1.504407,2.479477,7.000097,1
6285,'2025/11/30 21:34:29:877',8,13.802367,1.504407,2.479477,7.000097,1
6286,'2025/11/30 21:34:29:894',8,13.752702,1.480076,2.478337,6.993711,1
6287,'2025/11/30 21:34:29:911',8,13.752702,1.480076,2.478337,6.993711,1
6288,'2025/11/30 21:34:29:925',8,13.773151,1.46794,2.527942,6.98882,1
6289,'2025/11/30 21:34:29:942',8,13.773151,1.46794,2.527942,6.98882,1
6290,'2025/11/30 21:34:29:958',8,13.736786,1.457925,2.47184,6.988482,1
6291,'2025/11/30 21:34:29:977',8,13.736786,1.457925,2.47184,6.988482,1
6292,'2025/11/30 21:34:29:994',8,13.65871,1.481457,2.526811,6.97411,1
6293,'2025/11/30 21:34:30:008',8,13.65871,1.481457,2.526811,6.97411,1
6294,'2025/11/30 21:34:30:027',8,13.092712,1.580844,2.49317,6.976735,1
6295,'2025/11/30 21:34:30:042',8,13.092712,1.580844,2.49317,6.976735,1
6296,'2025/11/30 21:34:30:059',8,11.753438,1.608173,2.50406,6.994493,1
6297,'2025/11/30 21:34:30:075',8,11.753438,1.608173,2.50406,6.994493,1
6298,'2025/11/30 21:34:30:093',8,10.883517,1.965941,2.495609,7.043296,1
6299,'2025/11/30 21:34:30:111',8,10.883517,1.965941,2.495609,7.043296,1
6300,'2025/11/30 21:34:30:125',8,10.752825,1.745526,2.480604,7.05144,1
6301,'2025/11/30 21:34:30:141',8,10.752825,1.745526,2.480604,7.05144,1
6302,'2025/11/30 21:34:30:158',8,10.161463,1.370433,2.48669,7.0534,1
6303,'2025/11/30 21:34:30:175',8,10.161463,1.370433,2.48669,7.0534,1
6304,'2025/11/30 21:34:30:193',8,9.75464,1.185063,2.485763,7.083325,1
6305,'2025/11/30 21:34:30:208',8,9.75464,1.185063,2.485763,7.083325,1
6306,'2025/11/30 21:34:30:228',8,12.398943,1.328451,2.42882,7.002694,1
6307,'2025/11/30 21:34:30:242',8,12.398943,1.328451,2.42882,7.002694,1
6308,'2025/11/30 21:34:30:258',8,13.207029,1.438072,2.434357,6.995888,1
6309,'2025/11/30 21:34:30:275',8,13.207029,1.438072,2.434357,6.995888,1
6310,'2025/11/30 21:34:30:295',8,13.301912,1.612457,2.427377,6.987293,1
6311,'2025/11/30 21:34:30:309',8,13.301912,1.612457,2.427377,6.987293,1
6312,'2025/11/30 21:34:30:327',8,13.089201,1.305148,2.392949,7.00711,1
6313,'2025/11/30 21:34:30:342',8,13.089201,1.305148,2.392949,7.00711,1
6314,'2025/11/30 21:34:30:362',8,11.016025,1.019522,2.461224,7.045132,1
6315,'2025/11/30 21:34:30:375',8,11.016025,1.019522,2.461224,7.045132,1
6316,'2025/11/30 21:34:30:392',8,8.658441,1.099524,2.53386,7.088481,1
6317,'2025/11/30 21:34:30:409',8,8.658441,1.099524,2.53386,7.088481,1
6318,'2025/11/30 21:34:30:425',8,7.117456,1.150558,2.576288,7.088414,1
6319,'2025/11/30 21:34:30:444',8,7.117456,1.150558,2.576288,7.088414,1
6320,'2025/11/30 21:34:30:459',8,6.829203,1.138919,2.537392,7.069673,1
6321,'2025/11/30 21:34:30:478',8,6.829203,1.138919,2.537392,7.069673,1
6322,'2025/11/30 21:34:30:494',8,6.852829,1.144466,2.534056,7.07442,1
6323,'2025/11/30 21:34:30:508',8,6.852829,1.144466,2.534056,7.07442,1
6324,'2025/11/30 21:34:30:528',8,7.0136,1.147233,2.527913,7.064869,1
6325,'2025/11/30 21:34:30:542',8,7.0136,1.147233,2.527913,7.064869,1
6326,'2025/11/30 21:34:30:558',8,7.584283,1.15237,2.525661,7.051523,1
6327,'2025/11/30 21:34:30:578',8,7.584283,1.15237,2.525661,7.051523,1
6328,'2025/11/30 21:34:30:593',8,12.553274,1.315805,2.455916,6.972787,1
6329,'2025/11/30 21:34:30:608',8,12.553274,1.315805,2.455916,6.972787,1
6330,'2025/11/30 21:34:30:627',8,13.26898,1.61064,2.507265,6.997435,1
6331,'2025/11/30 21:34:30:644',8,13.26898,1.61064,2.507265,6.997435,1
6332,'2025/11/30 21:34:30:658',8,13.324543,1.63755,2.474466,7.080504,1
6333,'2025/11/30 21:34:30:675',8,13.324543,1.63755,2.474466,7.080504,1
6334,'2025/11/30 21:34:30:692',8,13.541375,1.565342,2.430773,7.086527,1
6335,'2025/11/30 21:34:30:710',8,13.541375,1.565342,2.430773,7.086527,1
6336,'2025/11/30 21:34:30:726',8,13.652331,1.56775,2.446308,7.066697,1
6337,'2025/11/30 21:34:30:742',8,13.652331,1.56775,2.446308,7.066697,1
6338,'2025/11/30 21:34:30:758',8,13.630421,1.445334,2.469254,7.071353,1
6339,'2025/11/30 21:34:30:775',8,13.630421,1.445334,2.469254,7.071353,1
6340,'2025/11/30 21:34:30:794',8,13.726708,1.414381,2.492919,7.080912,1
6341,'2025/11/30 21:34:30:809',8,13.726708,1.414381,2.492919,7.080912,1
6342,'2025/11/30 21:34:30:828',8,13.174112,1.218286,2.402246,7.138558,1
6343,'2025/11/30 21:34:30:842',8,13.174112,1.218286,2.402246,7.138558,1
6344,'2025/11/30 21:34:30:859',8,12.835525,1.231763,2.418633,7.142498,1
6345,'2025/11/30 21:34:30:877',8,12.835525,1.231763,2.418633,7.142498,1
6346,'2025/11/30 21:34:30:893',8,12.202669,1.093522,2.428862,7.173109,1
6347,'2025/11/30 21:34:30:911',8,12.202669,1.093522,2.428862,7.173109,1
6348,'2025/11/30 21:34:30:928',8,10.620601,1.031612,2.467237,7.199685,1
6349,'2025/11/30 21:34:30:942',8,10.620601,1.031612,2.467237,7.199685,1
6350,'2025/11/30 21:34:30:960',8,9.375102,1.039946,2.489933,7.205198,1
6351,'2025/11/30 21:34:30:977',8,9.375102,1.039946,2.489933,7.205198,1
6352,'2025/11/30 21:34:30:993',8,9.261385,1.038026,2.460811,7.21619,1
6353,'2025/11/30 21:34:31:008',8,9.261385,1.038026,2.460811,7.21619,1
6354,'2025/11/30 21:34:31:026',8,11.862252,1.117639,2.392453,7.133305,1
6355,'2025/11/30 21:34:31:044',8,11.862252,1.117639,2.392453,7.133305,1
6356,'2025/11/30 21:34:31:061',8,12.999342,1.414044,2.37747,7.123456,1
6357,'2025/11/30 21:34:31:077',8,12.999342,1.414044,2.37747,7.123456,1
6358,'2025/11/30 21:34:31:093',8,12.633596,1.440343,2.417166,7.129156,1
6359,'2025/11/30 21:34:31:108',8,12.633596,1.440343,2.417166,7.129156,1
6360,'2025/11/30 21:34:31:127',8,12.797529,1.576825,2.421208,7.109526,1
6361,'2025/11/30 21:34:31:142',8,12.797529,1.576825,2.421208,7.109526,1
6362,'2025/11/30 21:34:31:163',8,12.800091,1.491657,2.405625,7.122346,1
6363,'2025/11/30 21:34:31:176',8,12.800091,1.491657,2.405625,7.122346,1
6364,'2025/11/30 21:34:31:195',8,12.812674,1.468545,2.457995,7.100973,1
6365,'2025/11/30 21:34:31:211',8,12.812674,1.468545,2.457995,7.100973,1
6366,'2025/11/30 21:34:31:225',8,12.677164,1.475919,2.408686,7.130669,1
6367,'2025/11/30 21:34:31:243',8,12.677164,1.475919,2.408686,7.130669,1
6368,'2025/11/30 21:34:31:259',8,12.701939,1.365431,2.419245,7.136353,1
6369,'2025/11/30 21:34:31:276',8,12.701939,1.365431,2.419245,7.136353,1
6370,'2025/11/30 21:34:31:293',8,12.785905,1.385947,2.444582,7.113167,1
6371,'2025/11/30 21:34:31:310',8,12.785905,1.385947,2.444582,7.113167,1
6372,'2025/11/30 21:34:31:327',8,12.854175,1.471259,2.425515,7.117841,1
6373,'2025/11/30 21:34:31:344',8,12.854175,1.471259,2.425515,7.117841,1
6374,'2025/11/30 21:34:31:360',8,12.759725,1.409529,2.437351,7.115117,1
6375,'2025/11/30 21:34:31:377',8,12.759725,1.409529,2.437351,7.115117,1
6376,'2025/11/30 21:34:31:392',8,12.898019,1.426311,2.400439,7.088508,1
6377,'2025/11/30 21:34:31:408',8,12.898019,1.426311,2.400439,7.088508,1
6378,'2025/11/30 21:34:31:426',8,12.552349,1.27261,2.399246,7.080462,1
6379,'2025/11/30 21:34:31:444',8,12.552349,1.27261,2.399246,7.080462,1
6380,'2025/11/30 21:34:31:461',8,11.426255,1.553328,2.404366,7.103816,1
6381,'2025/11/30 21:34:31:475',8,11.426255,1.553328,2.404366,7.103816,1
6382,'2025/11/30 21:34:31:493',8,11.177263,1.746711,2.477194,7.097039,1
6383,'2025/11/30 21:34:31:510',8,11.177263,1.746711,2.477194,7.097039,1
6384,'2025/11/30 21:34:31:525',8,11.527739,2.010247,2.406265,7.098329,1
6385,'2025/11/30 21:34:31:543',8,11.527739,2.010247,2.406265,7.098329,1
6386,'2025/11/30 21:34:31:559',8,11.926941,2.434461,2.41204,7.052852,1
6387,'2025/11/30 21:34:31:577',8,11.926941,2.434461,2.41204,7.052852,1
6388,'2025/11/30 21:34:31:595',8,12.067534,2.125369,2.356802,7.093827,1
6389,'2025/11/30 21:34:31:608',8,12.067534,2.125369,2.356802,7.093827,1
6390,'2025/11/30 21:34:31:627',8,12.340027,2.856554,2.399383,7.052376,1
6391,'2025/11/30 21:34:31:644',8,12.340027,2.856554,2.399383,7.052376,1
6392,'2025/11/30 21:34:31:660',8,12.368953,2.500986,2.381566,7.081534,1
6393,'2025/11/30 21:34:31:678',8,12.368953,2.500986,2.381566,7.081534,1
6394,'2025/11/30 21:34:31:694',8,12.642409,2.359546,2.417944,7.074513,1
6395,'2025/11/30 21:34:31:710',8,12.642409,2.359546,2.417944,7.074513,1
6396,'2025/11/30 21:34:31:725',8,12.512043,2.460046,2.424497,7.065394,1
6397,'2025/11/30 21:34:31:743',8,12.512043,2.460046,2.424497,7.065394,1
6398,'2025/11/30 21:34:31:759',8,12.567461,2.360604,2.440197,7.068044,1
6399,'2025/11/30 21:34:31:777',8,12.567461,2.360604,2.440197,7.068044,1
6400,'2025/11/30 21:34:31:792',8,12.325779,2.382021,2.419287,7.060189,1
6401,'2025/11/30 21:34:31:808',8,12.325779,2.382021,2.419287,7.060189,1
6402,'2025/11/30 21:34:31:825',8,12.069671,2.232741,2.422267,7.075285,1
6403,'2025/11/30 21:34:31:844',8,12.069671,2.232741,2.422267,7.075285,1
6404,'2025/11/30 21:34:31:861',8,11.975165,2.174968,2.392659,7.096967,1
6405,'2025/11/30 21:34:31:877',8,11.975165,2.174968,2.392659,7.096967,1
6406,'2025/11/30 21:34:31:893',8,11.654179,2.063071,2.413537,7.074798,1
6407,'2025/11/30 21:34:31:910',8,11.654179,2.063071,2.413537,7.074798,1
6408,'2025/11/30 21:34:31:926',8,11.52304,1.577219,2.377438,7.061492,1
6409,'2025/11/30 21:34:31:941',8,11.52304,1.577219,2.377438,7.061492,1
6410,'2025/11/30 21:34:31:960',8,11.31687,1.76564,2.407663,7.021665,1
6411,'2025/11/30 21:34:31:976',8,11.31687,1.76564,2.407663,7.021665,1
6412,'2025/11/30 21:34:31:992',8,10.893854,2.008243,2.413815,7.027335,1
6413,'2025/11/30 21:34:32:011',8,10.893854,2.008243,2.413815,7.027335,1
6414,'2025/11/30 21:34:32:028',8,10.859404,1.755776,2.444491,7.048969,1
6415,'2025/11/30 21:34:32:043',8,10.859404,1.755776,2.444491,7.048969,1
6416,'2025/11/30 21:34:32:062',8,10.948453,1.660091,2.423835,7.069424,1
6417,'2025/11/30 21:34:32:077',8,10.948453,1.660091,2.423835,7.069424,1
6418,'2025/11/30 21:34:32:092',8,10.882229,2.640801,2.413319,7.11194,1
6419,'2025/11/30 21:34:32:110',8,10.882229,2.640801,2.413319,7.11194,1
6420,'2025/11/30 21:34:32:129',8,10.659721,2.569502,2.437841,7.141251,1
6421,'2025/11/30 21:34:32:142',8,10.659721,2.569502,2.437841,7.141251,1
6422,'2025/11/30 21:34:32:159',8,10.021359,1.764732,2.454034,7.111333,1
6423,'2025/11/30 21:34:32:179',8,10.021359,1.764732,2.454034,7.111333,1
6424,'2025/11/30 21:34:32:194',8,9.399878,1.784408,2.451097,7.149101,1
6425,'2025/11/30 21:34:32:208',8,9.399878,1.784408,2.451097,7.149101,1
6426,'2025/11/30 21:34:32:228',8,8.949781,1.770676,2.447448,7.139294,1
6427,'2025/11/30 21:34:32:242',8,8.949781,1.770676,2.447448,7.139294,1
6428,'2025/11/30 21:34:32:262',8,7.880494,1.721857,2.391438,7.169414,1
6429,'2025/11/30 21:34:32:277',8,7.880494,1.721857,2.391438,7.169414,1
6430,'2025/11/30 21:34:32:292',8,6.720891,1.670116,2.378232,7.184857,1
6431,'2025/11/30 21:34:32:308',8,6.720891,1.670116,2.378232,7.184857,1
6432,'2025/11/30 21:34:32:328',8,6.679008,1.522844,2.418875,7.159676,1
6433,'2025/11/30 21:34:32:342',8,6.679008,1.522844,2.418875,7.159676,1
6434,'2025/11/30 21:34:32:362',8,6.562543,1.664692,2.396167,7.195149,1
6435,'2025/11/30 21:34:32:377',8,6.562543,1.664692,2.396167,7.195149,1
6436,'2025/11/30 21:34:32:395',8,6.528592,1.586537,2.435565,7.18624,1
6437,'2025/11/30 21:34:32:410',8,6.528592,1.586537,2.435565,7.18624,1
6438,'2025/11/30 21:34:32:425',8,6.40497,1.599398,2.475697,7.182015,1
6439,'2025/11/30 21:34:32:444',8,6.40497,1.599398,2.475697,7.182015,1
6440,'2025/11/30 21:34:32:462',8,6.432281,1.560062,2.508945,7.195565,1
6441,'2025/11/30 21:34:32:475',8,6.432281,1.560062,2.508945,7.195565,1
6442,'2025/11/30 21:34:32:493',8,6.35703,1.507636,2.533824,7.207328,1
6443,'2025/11/30 21:34:32:508',8,6.35703,1.507636,2.533824,7.207328,1
6444,'2025/11/30 21:34:32:529',8,6.349318,1.564074,2.510037,7.219694,1
6445,'2025/11/30 21:34:32:544',8,6.349318,1.564074,2.510037,7.219694,1
6446,'2025/11/30 21:34:32:558',8,6.352593,1.556073,2.513359,7.20928,1
6447,'2025/11/30 21:34:32:575',8,6.352593,1.556073,2.513359,7.20928,1
6448,'2025/11/30 21:34:32:591',8,6.311321,1.58307,2.512007,7.224286,1
6449,'2025/11/30 21:34:32:610',8,6.311321,1.58307,2.512007,7.224286,1
6450,'2025/11/30 21:34:32:627',8,6.287181,1.546936,2.516159,7.211027,1
6451,'2025/11/30 21:34:32:645',8,6.287181,1.546936,2.516159,7.211027,1
6452,'2025/11/30 21:34:32:659',8,6.21335,1.625051,2.464578,7.204919,1
6453,'2025/11/30 21:34:32:679',8,6.21335,1.625051,2.464578,7.204919,1
6454,'2025/11/30 21:34:32:695',8,6.152657,1.595798,2.469374,7.190791,1
6455,'2025/11/30 21:34:32:709',8,6.152657,1.595798,2.469374,7.190791,1
6456,'2025/11/30 21:34:32:725',8,6.075508,1.695402,2.477278,7.179279,1
6457,'2025/11/30 21:34:32:744',8,6.075508,1.695402,2.477278,7.179279,1
6458,'2025/11/30 21:34:32:759',8,5.946359,1.834843,2.471509,7.201715,1
6459,'2025/11/30 21:34:32:776',8,5.946359,1.834843,2.471509,7.201715,1
6460,'2025/11/30 21:34:32:792',8,5.7446,1.899649,2.440893,7.187441,1
6461,'2025/11/30 21:34:32:808',8,5.7446,1.899649,2.440893,7.187441,1
6462,'2025/11/30 21:34:32:829',8,5.71548,1.948049,2.41864,7.185299,1
6463,'2025/11/30 21:34:32:842',8,5.71548,1.948049,2.41864,7.185299,1
6464,'2025/11/30 21:34:32:860',8,5.729319,2.011426,2.426516,7.20696,1
6465,'2025/11/30 21:34:32:877',8,5.729319,2.011426,2.426516,7.20696,1
6466,'2025/11/30 21:34:32:891',8,5.764221,1.99939,2.423372,7.217545,1
6467,'2025/11/30 21:34:32:910',8,5.764221,1.99939,2.423372,7.217545,1
6468,'2025/11/30 21:34:32:925',8,5.643021,1.847391,2.437343,7.19322,1
6469,'2025/11/30 21:34:32:943',8,5.643021,1.847391,2.437343,7.19322,1
6470,'2025/11/30 21:34:32:960',8,5.663171,1.864071,2.438176,7.171816,1
6471,'2025/11/30 21:34:32:977',8,5.663171,1.864071,2.438176,7.171816,1
6472,'2025/11/30 21:34:32:993',8,5.631404,1.834823,2.415474,7.146531,1
6473,'2025/11/30 21:34:33:010',8,5.631404,1.834823,2.415474,7.146531,1
6474,'2025/11/30 21:34:33:025',8,5.797404,1.790331,2.402289,7.135427,1
6475,'2025/11/30 21:34:33:044',8,5.797404,1.790331,2.402289,7.135427,1
6476,'2025/11/30 21:34:33:061',8,5.98463,1.64974,2.384578,7.113282,1
6477,'2025/11/30 21:34:33:075',8,5.98463,1.64974,2.384578,7.113282,1
6478,'2025/11/30 21:34:33:094',8,6.099087,1.520904,2.358388,7.099464,1
6479,'2025/11/30 21:34:33:108',8,6.099087,1.520904,2.358388,7.099464,1
6480,'2025/11/30 21:34:33:127',8,6.494078,1.2445,2.429292,7.060461,1
6481,'2025/11/30 21:34:33:141',8,6.494078,1.2445,2.429292,7.060461,1
6482,'2025/11/30 21:34:33:158',8,6.57529,1.096998,2.506883,7.042044,1
6483,'2025/11/30 21:34:33:177',8,6.57529,1.096998,2.506883,7.042044,1
6484,'2025/11/30 21:34:33:194',8,7.183191,1.181427,2.451648,7.05409,1
6485,'2025/11/30 21:34:33:208',8,7.183191,1.181427,2.451648,7.05409,1
6486,'2025/11/30 21:34:33:227',8,8.109609,1.00869,2.452044,7.033207,1
6487,'2025/11/30 21:34:33:242',8,8.109609,1.00869,2.452044,7.033207,1
6488,'2025/11/30 21:34:33:261',8,9.64182,1.118057,2.411395,7.030558,1
6489,'2025/11/30 21:34:33:277',8,9.64182,1.118057,2.411395,7.030558,1
6490,'2025/11/30 21:34:33:293',8,11.575648,0.954847,2.368917,7.011147,1
6491,'2025/11/30 21:34:33:309',8,11.575648,0.954847,2.368917,7.011147,1
6492,'2025/11/30 21:34:33:328',8,11.972271,1.060339,2.417233,7.00023,1
6493,'2025/11/30 21:34:33:344',8,11.972271,1.060339,2.417233,7.00023,1
6494,'2025/11/30 21:34:33:360',8,12.216904,1.054479,2.439488,6.960674,1
6495,'2025/11/30 21:34:33:376',8,12.216904,1.054479,2.439488,6.960674,1
6496,'2025/11/30 21:34:33:394',8,11.914384,1.087679,2.435007,7.007473,1
6497,'2025/11/30 21:34:33:412',8,11.914384,1.087679,2.435007,7.007473,1
6498,'2025/11/30 21:34:33:425',8,13.243088,1.101802,2.417552,6.970242,1
6499,'2025/11/30 21:34:33:443',8,13.243088,1.101802,2.417552,6.970242,1
6500,'2025/11/30 21:34:33:458',8,13.493556,1.094322,2.448947,6.988568,1
6501,'2025/11/30 21:34:33:475',8,13.493556,1.094322,2.448947,6.988568,1
6502,'2025/11/30 21:34:33:493',8,13.491095,1.105807,2.406103,6.969534,1
6503,'2025/11/30 21:34:33:511',8,13.491095,1.105807,2.406103,6.969534,1
6504,'2025/11/30 21:34:33:525',8,13.842988,1.168798,2.415141,6.983676,1
6505,'2025/11/30 21:34:33:542',8,13.842988,1.168798,2.415141,6.983676,1
6506,'2025/11/30 21:34:33:562',8,14.020589,1.206737,2.369061,6.967253,1
6507,'2025/11/30 21:34:33:576',8,14.020589,1.206737,2.369061,6.967253,1
6508,'2025/11/30 21:34:33:592',8,13.931202,1.222609,2.391492,6.953904,1
6509,'2025/11/30 21:34:33:609',8,13.931202,1.222609,2.391492,6.953904,1
6510,'2025/11/30 21:34:33:628',8,13.867256,1.205454,2.362827,6.951102,1
6511,'2025/11/30 21:34:33:644',8,13.867256,1.205454,2.362827,6.951102,1
6512,'2025/11/30 21:34:33:658',8,13.935677,1.237343,2.430144,6.927666,1
6513,'2025/11/30 21:34:33:676',8,13.935677,1.237343,2.430144,6.927666,1
6514,'2025/11/30 21:34:33:692',8,13.621537,1.223219,2.379371,6.974747,1
6515,'2025/11/30 21:34:33:708',8,13.621537,1.223219,2.379371,6.974747,1
6516,'2025/11/30 21:34:33:725',8,13.661325,1.237968,2.369268,6.936461,1
6517,'2025/11/30 21:34:33:744',8,13.661325,1.237968,2.369268,6.936461,1
6518,'2025/11/30 21:34:33:760',8,11.662712,1.026941,2.373624,6.972654,1
6519,'2025/11/30 21:34:33:776',8,11.662712,1.026941,2.373624,6.972654,1
6520,'2025/11/30 21:34:33:792',8,9.042321,1.040548,2.464989,6.98587,1
6521,'2025/11/30 21:34:33:809',8,9.042321,1.040548,2.464989,6.98587,1
6522,'2025/11/30 21:34:33:826',8,7.2325,1.102442,2.519322,7.01603,1
6523,'2025/11/30 21:34:33:845',8,7.2325,1.102442,2.519322,7.01603,1
6524,'2025/11/30 21:34:33:859',8,6.976634,1.081109,2.503165,7.018668,1
6525,'2025/11/30 21:34:33:877',8,6.976634,1.081109,2.503165,7.018668,1
6526,'2025/11/30 21:34:33:893',8,7.008792,1.101188,2.497347,7.022172,1
6527,'2025/11/30 21:34:33:909',8,7.008792,1.101188,2.497347,7.022172,1
6528,'2025/11/30 21:34:33:926',8,6.708992,1.123687,2.498205,7.032661,1
6529,'2025/11/30 21:34:33:942',8,6.708992,1.123687,2.498205,7.032661,1
6530,'2025/11/30 21:34:33:958',8,6.744474,1.43758,2.463588,7.049275,1
6531,'2025/11/30 21:34:33:979',8,6.744474,1.43758,2.463588,7.049275,1
6532,'2025/11/30 21:34:33:994',8,6.699169,1.839045,2.444041,7.047555,1
6533,'2025/11/30 21:34:34:009',8,6.699169,1.839045,2.444041,7.047555,1
6534,'2025/11/30 21:34:34:025',8,6.888201,2.113985,2.409741,7.04562,1
6535,'2025/11/30 21:34:34:042',8,6.888201,2.113985,2.409741,7.04562,1
6536,'2025/11/30 21:34:34:062',8,6.760611,1.559986,2.420136,7.026062,1
6537,'2025/11/30 21:34:34:075',8,6.760611,1.559986,2.420136,7.026062,1
6538,'2025/11/30 21:34:34:095',8,11.465275,1.128639,2.353124,6.92997,1
6539,'2025/11/30 21:34:34:108',8,11.465275,1.128639,2.353124,6.92997,1
6540,'2025/11/30 21:34:34:129',8,13.468782,1.466847,2.388911,6.848629,1
6541,'2025/11/30 21:34:34:143',8,13.468782,1.466847,2.388911,6.848629,1
6542,'2025/11/30 21:34:34:159',8,13.605506,1.605389,2.432737,6.836472,1
6543,'2025/11/30 21:34:34:176',8,13.605506,1.605389,2.432737,6.836472,1
6544,'2025/11/30 21:34:34:192',8,13.803588,1.678931,2.415501,6.823761,1
6545,'2025/11/30 21:34:34:211',8,13.803588,1.678931,2.415501,6.823761,1
6546,'2025/11/30 21:34:34:228',8,13.716155,1.75666,2.405885,6.818758,1
6547,'2025/11/30 21:34:34:242',8,13.716155,1.75666,2.405885,6.818758,1
6548,'2025/11/30 21:34:34:261',8,13.677641,1.603956,2.386616,6.786785,1
6549,'2025/11/30 21:34:34:275',8,13.677641,1.603956,2.386616,6.786785,1
6550,'2025/11/30 21:34:34:295',8,13.654908,1.628926,2.414287,6.815495,1
6551,'2025/11/30 21:34:34:309',8,13.654908,1.628926,2.414287,6.815495,1
6552,'2025/11/30 21:34:34:325',8,13.792486,1.658931,2.356239,6.82644,1
6553,'2025/11/30 21:34:34:343',8,13.792486,1.658931,2.356239,6.82644,1
6554,'2025/11/30 21:34:34:358',8,13.678928,1.635432,2.364872,6.834492,1
6555,'2025/11/30 21:34:34:376',8,13.678928,1.635432,2.364872,6.834492,1
6556,'2025/11/30 21:34:34:393',8,13.756907,1.804605,2.339626,6.850941,1
6557,'2025/11/30 21:34:34:409',8,13.756907,1.804605,2.339626,6.850941,1
6558,'2025/11/30 21:34:34:428',8,13.055214,1.286854,2.29068,6.853849,1
6559,'2025/11/30 21:34:34:443',8,13.055214,1.286854,2.29068,6.853849,1
6560,'2025/11/30 21:34:34:462',8,9.345986,1.303132,2.338725,6.921854,1
6561,'2025/11/30 21:34:34:475',8,9.345986,1.303132,2.338725,6.921854,1
6562,'2025/11/30 21:34:34:495',8,7.800809,1.958353,2.362012,6.958904,1
6563,'2025/11/30 21:34:34:509',8,7.800809,1.958353,2.362012,6.958904,1
6564,'2025/11/30 21:34:34:528',8,7.262565,2.211653,2.379149,6.973472,1
6565,'2025/11/30 21:34:34:542',8,7.262565,2.211653,2.379149,6.973472,1
6566,'2025/11/30 21:34:34:561',8,6.301966,2.248244,2.329199,6.992582,1
6567,'2025/11/30 21:34:34:576',8,6.301966,2.248244,2.329199,6.992582,1
6568,'2025/11/30 21:34:34:595',8,6.259968,1.857628,2.319226,6.997621,1
6569,'2025/11/30 21:34:34:609',8,6.259968,1.857628,2.319226,6.997621,1
6570,'2025/11/30 21:34:34:628',8,6.30218,1.998056,2.367151,7.018165,1
6571,'2025/11/30 21:34:34:643',8,6.30218,1.998056,2.367151,7.018165,1
6572,'2025/11/30 21:34:34:659',8,6.078814,1.704232,2.354146,7.042727,1
6573,'2025/11/30 21:34:34:675',8,6.078814,1.704232,2.354146,7.042727,1
6574,'2025/11/30 21:34:34:694',8,6.40929,1.701818,2.364897,7.056223,1
